first_name,middle_name,last_name,gender,country,country_code,nationality,birth_date,passport_number,passport_mrz,passport_issue_date,passport_expiry_date,client_id
Andrea,Anna,Furrer,F,Switzerland,CHE,Swiss,1994-03-11,HX5594086,"['P<CHEFURRER<<ANDREA<ANNA<<<<<<<<<<<<<<<<<<<<<', 'HX5594086CHE940311<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-12-28,2032-12-27,173
Werner,Roth,Riedo,M,Switzerland,CHE,Swiss,1969-09-11,LU5594217,"['P<CHERIEDO<<WERNER<ROTH<<<<<<<<<<<<<<<<<<<<<<', 'LU5594217CHE690911<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-07-17,2028-07-16,7159
Van Dijk,Snijders,Teunissen,M,Netherlands,NLD,Dutch,1975-10-30,EQ0035297,"['P<NLDTEUNISSEN<<VAN DIJK<SNIJDERS<<<<<<<<<<<<', 'EQ0035297NLD751030<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-03-08,2030-03-07,8575
Essi,Helmi,ustonen,F,Finland,FIN,Finnish,1982-06-08,OZ0860210,"['P<FINMUSTONEN<<ESSI<HELMI<<<<<<<<<<<<<<<<<<<<', 'OZ0860210FIN820608<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-04-02,2034-04-01,2873
Heidi,Beatrix,Schneider,F,Austria,AUT,Austrian,1987-01-13,YG6828940,"['P<AUTSCHNEIDER<<HEIDI<BEATRIX<<<<<<<<<<<<<<<<', 'YG6828940AUT870113<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-06-16,2031-06-15,517
Daniela,Fabienne,Keller,F,Switzerland,CHE,Swiss,2000-06-21,TZ8969459,"['P<CHEDANIELA<<KELLER<FABIENNE<<<<<<<<<<<<<<<<', 'TZ8969459CHE000621<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-10-21,2026-10-20,9695
Maier,Krüger,Schulz,M,Germany,DEU,German,1958-05-07,IG5051337,"['P<DEUSCHULZ<<MAIER<KRÜGER<<<<<<<<<<<<<<<<<<<<', 'IG5051337DEU580507<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-03-15,2033-03-14,8747
Amanda,Ida,Hansen,F,Denmark,DNK,Danish,1977-08-18,IZ1567347,"['P<DNKHANSEN<<AMANDA<IDA<<<<<<<<<<<<<<<<<<<<<<', 'IZ1567347DNK770818<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-10-06,2034-10-05,725
Ilaria,,Landi,F,Italy,ITA,Italian,1980-07-18,DF3159408,"['P<ITALANDI<<ILARIA<<<<<<<<<<<<<<<<<<<<<<<<<<<', 'DF3159408ITA800718<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-09-27,2031-09-26,5058
Schneider,,Zbinden,M,Switzerland,CHE,Swiss,1986-05-17,WG7067511,"['P<CHEZBINDEN<<SCHNEIDER<<<<<<<<<<<<<<<<<<<<<<', 'WG7067511CHE860517<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-01-12,2030-01-11,5864
Almudena,,Fernández,F,Spain,ESP,Spanish,1919-04-01,QM5843557,"['P<ESPFERNÁNDEZ<<ALMUDENA<<<<<<<<<<<<<<<<<<<<<', 'Q5M843557ESP910401<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-04-25,2030-04-24,4916
Kristin,Jacqueline,Schulze,F,Germany,DEU,German,2002-10-21,AR4682534,"['P<DEUSCHULZE<<KRISTIN<JACQUELINE<<<<<<<<<<<<<', 'AR4682534DEU021021<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-03-13,2031-03-12,1458
Joke,Tess,Bakker,F,Netherlands,NLD,Dutch,1991-08-23,OC5857212,"['P<NLDBAKKER<<JOKE<TESS<<<<<<<<<<<<<<<<<<<<<<<', 'OC5857212NLD910823<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-05-12,2034-05-11,785
Josephine,Line,Knudsen,F,Denmark,DNK,Danish,1963-09-11,ZY7156164,"['P<DNKKNUDSEN<<JOSEPHINE<LINE<<<<<<<<<<<<<<<<<', 'ZY7156164DNK630911<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-02-27,2028-02-26,9635
Salo,Voutilainen,Viitanen,M,Finland,FIN,Finnish,1998-03-03,UF1057150,"['P<FINVIITANEN<<SALO<VOUTILAINEN<<<<<<<<<<<<<<', 'UF1057150FIN980303<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-05-03,2030-05-02,3901
Suter,Hagenbuch,Weber,M,Switzerland,CHE,Swiss,1999-06-02,IP6306529,"['P<CHEWEBER<<SUTER<HAGENBUCH<<<<<<<<<<<<<<<<<<', 'IP6306529CHE990602<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-05-04,2034-05-03,9407
Petersen,,Rasmussen,M,Denmark,DNK,Danish,1992-04-18,QC7991541,"['P<DNKRASMUSSEN<<PETERSEN<<<<<<<<<<<<<<<<<<<<<', 'QC7991541DNK920418<<<<<<<<<<<<<<<<<<<<<<<<<<<']",1984-04-21,1994-04-20,4318
Peeters,Raes,Michiels,M,Belgium,BEL,Belgian,1989-01-18,BU1438917,"['P<BELMICHIELS<<PEETERS<RAES<<<<<<<<<<<<<<<<<<', 'BU1438917BEL890118<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-09-10,2025-09-09,3559
Floor,Carlijn,Terpstra,F,Netherlands,NLD,Dutch,1989-12-20,TL1465355,"['P<NLDTERPSTRA<<FLOOR<CARLIJN<<<<<<<<<<<<<<<<<', 'TL1465355NLD891220<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-10-09,2030-10-08,9063
Suter,Gasser,Jost,M,Switzerland,CHE,Swiss,1977-07-21,PI5844507,"['P<CHEJOST<<SUTER<GASSER<<<<<<<<<<<<<<<<<<<<<<', 'PI5844507CHE770721<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-05-29,2030-05-28,6817
Bauer,,Egger,M,Austria,AUT,Austrian,1959-04-30,LM7974521,"['P<AUTEGGER<<BAUER<<<<<<<<<<<<<<<<<<<<<<<<<<<<', 'LM7974521AUT590430<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-10-29,2029-10-28,1800
Sánchez,,Gómez,M,France,ESP,French,1965-04-02,CI0387211,"['P<ESPGÓMEZ<<SÁNCHEZ<<<<<<<<<<<<<<<<<<<<<<<<<<', 'CI0387211ESP650402<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-01-03,2029-01-02,6219
Torres,Álvarez,Herrera,M,Spain,ESP,Spanish,1978-03-08,SG0631019,"['P<ESPHERRERA<<TORRES<ÁLVAREZ<<<<<<<<<<<<<<<<<', 'SG0631019ESP780308<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-02-01,2028-01-31,8383
Meier,Roth,Furrer,M,Netherlands,CHE,Dutch,1957-07-31,HB7490226,"['P<CHEFURRER<<MEIER<ROTH<<<<<<<<<<<<<<<<<<<<<<', 'HB7490226CHE570731<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-05-16,2034-05-15,9251
Turunen,Koskinen,Paananen,M,Finland,FIN,Finnish,1973-06-13,RF6218903,"['P<FINPAANANEN<<TURUNEN<KOSKINEN<<<<<<<<<<<<<<', 'RF6218903FIN730613<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-10-15,2031-10-14,127
Lea,Dominique,Kaufmann,F,Switzerland,CHE,Swiss,2002-02-28,TY1494096,"['P<CHEKAUFMANN<<LEA<DOMINIQUE<<<<<<<<<<<<<<<<<', 'TY1494096CHE020228<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-06-26,2029-06-25,8979
Sofia,Emanuela,Ferrari,F,Italy,ITA,Italian,1993-06-22,PW4173339,"['P<ITAFERRARI<<SOFIA<EMANUELA<<<<<<<<<<<<<<<<<', 'PW4173339ITA930622<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-07-31,2027-07-30,7931
Gabriella,Juliette,Van den Berghe,F,Belgium,BEL,Belgian,1984-11-12,MU4302629,"['P<BELVAN DEN BERGHE<<GABRIELLA<JULIETTE<<<<<<', 'MU4302629BEL841112<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-04-06,2026-04-05,8145
Bruno,De Luca,Livi,M,Italy,ITA,Italian,1961-07-10,DD3584811,"['P<ITALIVI<<BRUNO<DE LUCA<<<<<<<<<<<<<<<<<<<<<', 'DD3584811ITA610710<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-09-28,2029-09-27,9097
Petra,Julia,Schneider,F,Austria,AUT,Austrian,1980-04-26,SY0814088,"['P<AUTSCHNEIDER<<PETRA<JULIA<<<<<<<<<<<<<<<<<<', 'SY0814088AUT800426<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-03-08,2033-03-07,4788
Daniela,Emma,Lehmann,F,Switzerland,CHE,Swiss,1984-11-19,YI7405632,"['P<CHELEHMANN<<DANIELA<EMMA<<<<<<<<<<<<<<<<<<<', 'YI7405632CHE841119<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-04-25,2030-04-24,5468
Galli,Donati,Marini,M,Italy,ITA,Italian,1974-09-27,MS2481858,"['P<ITAMARINI<<GALLI<DONATI<<<<<<<<<<<<<<<<<<<<', 'MS2481858ITA740927<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-07-27,2029-07-26,315
Ambre,Garance,Marchand,F,France,FRA,French,1960-10-18,XJ5896338,"['P<FRAMARCHAND<<AMBRE<GARANCE<<<<<<<<<<<<<<<<<', 'XJ5896338FRA601018<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-09-18,2027-09-17,8377
Peltola,Niemi,Mustonen,M,Finland,FIN,Finnish,1994-06-22,AG5275046,"['P<FINMUSTONEN<<PELTOLA<NIEMI<<<<<<<<<<<<<<<<<', 'AG5275046FIN940622<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-10-23,2032-10-22,5830
Steiner,Lechner,Fuchs,M,Austria,AUT,Austrian,1995-03-28,UL1071767,"['P<AUTFUCHS<<STEINER<LECHNER<<<<<<<<<<<<<<<<<<', 'UL1071767AUT950328<<<<<<<<<<<<<<<<<<<<<<<<<<<']",1992-07-01,2002-06-30,6689
Galli,Santoro,Martini,M,Italy,ITA,Italian,1991-12-22,QJ3730462,"['P<ITAMARTINI<<GALLI<SANTORO<<<<<<<<<<<<<<<<<<', 'QJ3730462ITA911222<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-07-13,2028-07-12,771
Line,Ida,Rasmussen,F,Denmark,DNK,Danish,1992-08-07,DS6481947,"['P<DNKRASMUSSEN<<LINE<IDA<<<<<<<<<<<<<<<<<<<<<', 'DS6481947DNK920807<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-01-16,2034-01-15,2229
Lena,Luisa,Binder,F,Austria,AUT,Austrian,2002-11-05,LX5591153,"['P<AUTBINDER<<LENA<LUISA<<<<<<<<<<<<<<<<<<<<<<', 'LX5591153AUT021105<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-04-05,2028-04-04,8713
Smets,Mertens,Peters,M,Belgium,BEL,Belgian,1955-11-21,XT5737841,"['P<BELPETERS<<SMETS<MERTENS<<<<<<<<<<<<<<<<<<<', 'XT5737841BEL551121<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-05-16,2026-05-15,2827
Koch,Schultz,Scholz,M,Germany,DEU,German,1978-03-09,KR3092527,"['P<DEUSCHOLZ<<KOCH<SCHULTZ<<<<<<<<<<<<<<<<<<<<', 'KR3092527DEU780309<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-10-23,2027-10-22,7569
Peeters,,Sterckx,M,Belgium,BEL,Belgian,1992-10-16,OV2818851,"['P<BELSTERCKX<<PEETERS<<<<<<<<<<<<<<<<<<<<<<<<', 'OV2818851BEL921016<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-01-24,2028-01-23,543
Hernández,Ibáñez,Romero,M,Spain,ESP,Spanish,1964-06-01,KW0979598,"['P<ESPROMERO<<HERNÁNDEZ<IBÁÑEZ<<<<<<<<<<<<<<<<', 'KW0979598ESP640601<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-06-27,2027-06-26,8521
Kaufmann,Müller,Kammermann,M,Switzerland,CHE,Swiss,1964-02-07,WN0120139,"['P<CHEKAMMERMANN<<KAUFMANN<MÜLLER<<<<<<<<<<<<<', 'WN0120139CHE640207<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-04-19,2030-04-18,6226
Jenna,Kaisa,Tolvanen,F,Finland,FIN,Finnish,2002-07-03,NF1269681,"['P<FINTOLVANEN<<JENNA<KAISA<<<<<<<<<<<<<<<<<<<', 'NF1269681FIN020703<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-06-04,2032-06-03,3754
Katharina,Ilse,Rieder,F,Austria,AUT,Austrian,1980-07-15,WE8515235,"['P<AUTRIEDER<<KATHARINA<ILSE<<<<<<<<<<<<<<<<<<', 'WE8515235AUT800715<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-02-25,2027-02-24,2686
Sofía,Dácil,Ramos,F,Spain,ESP,Spanish,1985-03-27,YR1788551,"['P<ESPRAMOS<<SOFÍA<DÁCIL<<<<<<<<<<<<<<<<<<<<<<', 'YR1788551ESP850327<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-01-13,2031-01-12,1003
Hinterleitner,Brandstetter,Fischer,M,Austria,AUT,Austrian,1979-08-02,FR9174792,"['P<AUTFISCHER<<HINTERLEITNER<BRANDSTETTER<<<<<', 'FR9174792AUT790802<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-02-14,2030-02-13,4571
Daniëlle,Janneke,Veenhoven,F,Netherlands,NLD,Dutch,1987-05-29,XC7249672,"['P<NLDVEENHOVEN<<DANIËLLE<JANNEKE<<<<<<<<<<<<<', 'XC7249672NLD870529<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-05-14,2032-05-13,1231
Kaisa,Jenna,Paananen,F,Finland,FIN,Finnish,1970-09-08,HH2037014,"['P<FINPAANANEN<<KAISA<JENNA<<<<<<<<<<<<<<<<<<<', 'HH2037014FIN700908<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-09-25,2026-09-24,5691
Rissanen,Seppälä,Koskinen,M,Finland,FIN,Finnish,1963-02-23,DB0432485,"['P<FINKOSKINEN<<RISSANEN<SEPPÄLÄ<<<<<<<<<<<<<<', 'DB0432485FIN630223<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-11-11,2032-11-10,4743
Weber,,Furrer,M,Switzerland,CHE,Swiss,1958-02-11,JB7977500,"['P<CHEFURRER<<WEBER<<<<<<<<<<<<<<<<<<<<<<<<<<<', 'JB7977500CHE580211<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-09-01,2028-08-31,9860
Justine,Gabriella,Sanders,F,Belgium,BEL,Belgian,1993-03-23,CG1383590,"['P<BELSANDERS<<JUSTINE<GABRIELLA<<<<<<<<<<<<<<', 'CG1383590BEL930323<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-05-22,2026-05-21,6014
Ginevra,Giorgia,Giordano,F,Italy,ITA,Italian,1971-09-25,FA1683059,"['P<ITAGIORDANO<<GINEVRA<GIORGIA<<<<<<<<<<<<<<<', 'FA1683059ITA710925<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-03-22,2029-03-21,3566
Delphine,Ophélie,Richard,F,France,FRA,French,1980-08-13,IL5525574,"['P<FRARICHARD<<DELPHINE<OPHÉLIE<<<<<<<<<<<<<<<', 'IL5525574FRA800813<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-07-11,2028-07-10,6828
Kristiina,Laura,Tolvanen,F,Finland,FIN,Finnish,1968-10-18,ZH4146807,"['P<FINTOLVANEN<<KRISTIINA<LAURA<<<<<<<<<<<<<<<', 'ZH4146807FIN681018<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-08-11,2030-08-10,84
Riedo,Frey,Ackermann,M,Switzerland,CHE,Swiss,1960-02-07,KR1586074,"['P<CHEACKERMANN<<RIEDO<FREY<<<<<<<<<<<<<<<<<<<', 'KR1586074CHE600207<<<<<<<<<<<<<<<<<<<<<<<<<<<']",1955-08-30,1965-08-29,1655
Carlotta,Angelica,Silvestri,F,Italy,ITA,Italian,1976-02-24,HV2762891,"['P<ITASILVESTRI<<CARLOTTA<ANGELICA<<<<<<<<<<<<', 'HV2762891ITA760224<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-02-22,2033-02-21,4327
Van der Meer,Kuipers,Stevens,M,Netherlands,NLD,Dutch,1954-07-09,BJ1307316,"['P<NLDSTEVENS<<VAN DER MEER<KUIPERS<<<<<<<<<<<', 'BJ1307316NLD540709<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-06-05,2032-06-04,6470
Roth,Schmid,Lehmann,M,Switzerland,CH,Swiss,1982-12-18,QF0944020,"['P<CHELEHMANN<<ROTH<SCHMID<<<<<<<<<<<<<<<<<<<<', 'QF0944020CHE821218<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-06-12,2026-06-11,588
Belli,Bruno,Lombardi,M,Italy,ITA,Italian,1955-06-04,XV1863289,"['P<ITALOMBARDI<<BELLI<BRUNO<<<<<<<<<<<<<<<<<<<', 'XV1863289ITA550604<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-07-26,2034-07-25,9438
Emma,Chloé,Pierre,F,France,FRA,French,1989-01-29,MZ7449416,"['P<FRAPIERRE<<EMMA<CHLOÉ<<<<<<<<<<<<<<<<<<<<<<', 'MZ7449416FRA890129<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-12-20,2033-12-19,3102
Corinne,,Furrer,F,Switzerland,CHE,Swiss,1964-02-28,KA4129660,"['P<CHEFURRER<<CORINNE<<<<<<<<<<<<<<<<<<<<<<<<<', 'KA4129660CHE640228<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-08-06,2026-08-05,6642
Louna,Laurène,Guillaume,F,France,FRA,French,1992-12-29,DJ3862076,"['P<FRAGUILLAUME<<LOUNA<LAURÈNE<<<<<<<<<<<<<<<<', 'DJ3862076FRA921229<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-07-02,2027-07-01,7790
Labrechts,Vandenberghe,Wouters,M,Belgium,BEL,Belgian,1959-08-27,ML4106730,"['P<BELWOUTERS<<LAMBRECHTS<VANDENBERGHE<<<<<<<<', 'ML4106730BEL590827<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-07-14,2027-07-13,3330
Gabriella,Eleonora,Moretti,F,Italy,ITA,Italian,1987-05-06,QI9978686,"['P<ITAMORETTI<<GABRIELLA<ELEONORA<<<<<<<<<<<<<', 'QI9978686ITA870506<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-01-23,2032-01-22,4929
Muñoz,Morales,Rodríguez,M,Spain,ESP,Spanish,1973-04-20,OH6358940,"['P<ESPRODRÍGUEZ<<MUÑOZ<MORALES<<<<<<<<<<<<<<<<', 'OH6358940ESP730420<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-09-20,2026-09-19,1467
Meijer,Janssen,Mulders,M,Netherlands,NLD,Dutch,1956-04-27,CD0915752,"['P<NLDMULDERS<<MEIJER<JANSSEN<<<<<<<<<<<<<<<<<', 'CD0915752NLD560427<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-10-04,2031-10-03,4115
Charlotte,,Goossens,F,Belgium,BEL,Belgian,1970-11-18,EG8034798,"['P<BELGOOSSENS<<CHARLOTTE<<<<<<<<<<<<<<<<<<<<<', 'EG8034798BEL701118<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-12-17,2027-12-16,70
Richard,Fournier,Moreau,M,France,FRA,French,1965-07-31,UV6133566,"['P<FRAMOREAU<<RICHARD<FOURNIER<<<<<<<<<<<<<<<<', 'UV6133566FRA650731<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-10-28,2028-10-27,5201
Emma,Andrea,Gmür,F,Switzerland,CHE,Swiss,1960-03-01,RB9902127,"['P<CHEGMÜR<<EMMA<ANDREA<<<<<<<<<<<<<<<<<<<<<<<', 'RB9902127CHE600301<<<<<<<<<<<<<<<<<<<<<<<<<<<']",1952-09-09,1962-09-08,2818
Lotta,Jonna,Peltola,F,Finland,FIN,Finnish,2002-02-02,DB7183716,"['P<FINPELTOLA<<LOTTA<JONNA<<<<<<<<<<<<<<<<<<<<', 'DB7183716FIN020202<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-04-16,2029-04-15,6484
Gwendolyn,Elisabeth,Meier,F,Germany,DE,German,1980-11-15,GL1020015,"['P<DEUGWENDOLYN<<MEIER<ELISABETH<<<<<<<<<<<<<<', 'GL1020015DEU801115<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-08-22,2027-08-21,7556
Bakker,Visser,Stevens,,Netherlands,NLD,Dutch,1958-11-13,LX2149691,"['P<NLDSTEVENS<<BAKKER<VISSER<<<<<<<<<<<<<<<<<<', 'LX2149691NLD111358<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2024-01-18,2034-01-17,2024
Chloé,Ambre,Bernard,F,France,FRA,French,1996-01-24,AH5377726,"['P<FRABERNARD<<CHLOÉ<AMBRE<<<<<<<<<<<<<<<<<<<<', 'AH5377726FRA960124<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-05-13,2026-05-12,7764
Lemaître,Thomas,Fournier,M,France,FRA,French,1967-10-31,XP5526179,"['P<FRAFOURNIER<<LEMAÎTRE<THOMAS<<<<<<<<<<<<<<<', 'XP5526179FRA671031<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-10-17,2033-10-16,2216
Simons,,Lecomte,M,Belgium,BEL,Belgian,1962-03-30,MF3558762,"['P<BELLECOMTE<<SIMONS<<<<<<<<<<<<<<<<<<<<<<<<<', 'MF3558762BEL620330<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-12-23,2029-12-22,1493
Moretti,Silvestri,Marini,M,Italy,ITA,Italian,1992-11-08,QK8676976,"['P<ITAMARINI<<MORETTI<SILVESTRI<<<<<<<<<<<<<<<', 'QK8676976ITA921108<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-09-03,2026-09-02,5033
Martina,Beatrice,De Luca,F,Italy,ITA,Italian,1937-07-07,ME4033923,"['P<ITADE LUCA<<MARTINA<BEATRICE<<<<<<<<<<<<<<<', 'ME4033923ITA730707<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-04-27,2029-04-26,7300
Chloé,Anaïs,Dumont,F,Belgium,BEL,Belgian,1974-03-14,IH2411878,"['P<BELDUMONT<<CHLOÉ<ANAÏS<<<<<<<<<<<<<<<<<<<<<', 'IH2411878BEL740314<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-08-29,2027-08-28,8348
Schultz,Hoffmann,Weber,M,Germany,DEU,German,1995-08-25,VO1164376,"['P<DEUWEBER<<SCHULTZ<HOFFMANN<<<<<<<<<<<<<<<<<', 'VO1164376DEU950825<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-01-03,2027-01-02,2672
Camille,Juliette,Renault,F,France,FRA,French,1974-05-27,XG7518181,"['P<FRARENAULT<<CAMILLE<JULIETTE<<<<<<<<<<<<<<<', 'XG7518181FRA740527<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-02-20,2028-02-19,5457
Emilie,Hanne,Christensen,F,Denmark,DNK,Danish,1982-01-22,TC1117191,"['P<DNKCHRISTENSEN<<EMILIE<HANNE<<<<<<<<<<<<<<<', 'TC1117191DNK820122<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-03-18,2032-03-17,4585
Rieder,Lechner,Schwarz,M,Austria,AUT,Austrian,1974-03-04,RH5690047,"['P<AUTSCHWARZ<<RIEDER<LECHNER<<<<<<<<<<<<<<<<<', 'RH5690047AUT740304<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2019-06-22,2029-06-21,5665
Luisa,Maja,Gruber,F,Austria,AUT,Austrian,1996-08-21,QE8206457,"['P<AUTGRUBER<<LUISA<MAJA<<<<<<<<<<<<<<<<<<<<<<', 'QE8206457AUT960821<<<<<<<<<<<<<<<<<<<<<<<<<<<']",1986-11-14,1996-11-13,7132
Bonnet,Nicolas,Gauthier,M,France,FRA,French,1986-07-03,NK9347296,"['P<FRAGAUTHIER<<BONNET<NICOLAS<<<<<<<<<<<<<<<<', 'NK9347296FRA860703<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2016-05-20,2026-05-19,118
Müller,Burkart,Kägi,M,Switzerland,CHE,Swiss,1970-06-29,XY0456959,"['P<CHEKÄGI<<MÜLLER<BURKART<<<<<<<<<<<<<<<<<<<<', 'XY0456959CHE700629<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-02-07,2031-02-06,8946
Gómez,Ruiz,Martínez,M,Spain,ESP,Spanish,1958-06-25,HL6267867,"['P<ESPMARTÍNEZ<<GÓMEZ<RUIZ<<<<<<<<<<<<<<<<<<<<', 'HL6267867ESP580625<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2018-04-10,2028-04-09,9894
María,Antonia,Suárez,F,Spain,ESP,Spanish,1979-07-03,TI6496605,"['P<ESPSUÁREZ<<MARÍA<ANTONIA<<<<<<<<<<<<<<<<<<<', 'TI6496605ESP790703<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-05-02,2030-05-01,924
Madsen,Pedersen,Knudsen,M,Denmark,DNK,Danish,1969-12-25,EW5258688,"['P<DNKKNUDSEN<<MADSEN<PEDERSEN<<<<<<<<<<<<<<<<', 'EW5258688DNK691225<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2017-06-13,2027-06-12,3592
Elisabeth,Mia,Schäfer,F,Germany,DEU,German,1987-03-02,HD4903173,"['P<DEUSCHÄFER<<ELISABETH<MIA<<<<<<<<<<<<<<<<<<', 'HD4903173DEU870302<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2022-05-02,2032-05-01,2440
Angela,,Ramos,F,Spain,ESP,Spanish,1961-02-13,CU4533719,"['P<ESPRAMOS<<ANGELA<<<<<<<<<<<<<<<<<<<<<<<<<<<', 'CU4533719ESP610213<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2021-02-08,2031-02-07,2820
Victoria,Andrea,Bauer,F,Austria,AUT,Austrian,1965-10-08,GC0705364,"['P<AUTBAUER<<VICTORIA<ANDREA<<<<<<<<<<<<<<<<<<', 'G0C705364AUT720107<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-08-23,2030-08-22,544
Álvarez,Suárez,Gil,M,Spain,ESP,Spanish,1970-06-08,OH0205747,"['P<ESPGIL<<ÁLVAREZ<SUÁREZ<<<<<<<<<<<<<<<<<<<<<', 'OH0205747ESP700608<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2015-05-23,2025-05-22,8526
Diana,Lina,Hoffmann,F,Germany,DEU,German,1965-10-18,UC2797179,"['P<DEUHOFFMANN<<DIANA<LINA<<<<<<<<<<<<<<<<<<<<', 'UC2797179DEU651018<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2023-07-30,2033-07-29,48
Ella,Heta,Koskinen,F,Finland,FIN,Finnish,1956-02-05,CU9094274,"['P<FINKOSKINEN<<ELLA<HETA<<<<<<<<<<<<<<<<<<<<<', 'CU9094274FIN560205<<<<<<<<<<<<<<<<<<<<<<<<<<<']",2020-09-30,2030-09-29,1699
